"","stars","text","sentiment"
"1427",5,"I love Wawa. One of the biggest things I miss about my beloved homeland of Pennsylvania, is Wawa.  Every time I go visit my family outside Philly I make a point to indulge in copious amounts of Wawa goodies. 

My favorites include but aren't limited to, House raspberry iced tea, lemon iced tea, almost all the coffee is good and they have about 20 different kinds, turkey hoagies, the sizzli breakfast sandwiches are good my fav is the turkey sausage and egg white and The Philly soft pretzels.  I haven't seen the soft pretzels here in Florida yet but I have been assured they will be migrating south and cant wait.

I've heard alot of people ask what does Wawa mean? The Native Americans around the Delaware valley, present day Philadelphia were called the Lenape and Wawa was their word for Goose.  That's also why their logo is a goose. I know thats way too much information about a gas station but it feels almost like an old friend has moved to town...lol",1
"1428",4,"Needed some neck muscle help, and got some no-frills chair work by a pro who wasn't afraid to aggressively twist and bang on me. I only did 15 minutes, and can tell I need more work, so will prob go weekly for a while. Chair is right by mall chaos, but it was a relatively quiet afternoon. For quieter massage, there's rooms in back. Not five stars because, well, it was a chair massage, and there was no privacy, and was no frills. five stars for getting the job done.",1
"1429",5,"I had a facial with Lisa and it was amazing. I've had facials at day spas all over the world at hundreds of locations and this was the best. Lisa was not only great at giving the facial, she informed me about my skin type and helped me pick out the best skin care products for my type of skin. I can't wait to go back and I'm telling all my friends and family. 
Eric",1
"1430",4,"I had reverse sticker shock while perusing the cocktail menu. $8 for expertly mixed cocktails, are you serious?! I've become almost numb to paying $10-14 for a drink in Boston these days, but Green Street restores my faith that you CAN get a good drink in this town without plunking down a Jackson. The Parisian Orchid reminded me of alcoholic lemonade--a perfect summer drink. Just make sure you tip good 'cause the bartenders are real nice and hardworking. And in case you don't know what such-and-such obscure liquor is, they will kindly educate you in the finer tasting points. I also like that they chill the glasses with ice before pouring your drink in. Nice. 

The food comes in generously-sized portions as my baked mac and cheese entree could easily feed three. The fresh peas and carrots (in the mac) were great. My two girlfriends ordered a cheeseburger and a plate of mussels. We marveled at the size of the homemade chips and sopped up the creamy mussel sauce with the crusty bread. You can really tell that everything is made with fresh ingredients! I think we've just found our new favorite after-work hangout :)",1
"1431",4,"The cod & chips, halibut & chips and the chowder was very good!!! Would definitely return if/when in Vancouver again!",1
"1432",5,"Shake Shack was definitely worth the $20 I spent just for me. Will definitely be back next time I'm in town.",1
"1433",5,"It really is as good as a donut gets. Had a lemon cream filled donut and would love the recipe for the delicious filling that was obviously made with fresh squeezed lemon juice and top notch ingredients.",1
"1434",5,"Food, service, atmosphere are outstanding. Even my picky 11 year old son asks to eat here whenever we're in the area. Their bisque is heavenly. My new favorite eatery. Ohhh, did I mention the sinfully delicious dessert?",1
"1435",5,"I'm not a huge burger person and was complaining about going here...until I ordered a burger because I was starving. This was the BEST burger I've ever had besides In-N-Out burger. No condiments needed. I will definitely be going back because I'm already craving their burger.",1
"1436",5,"Awesome dumplings.  Try the spicy hot sauce with chicken and pork dumplings with pork bao.",1
"1437",5,"The food at this place blew me away such creative and unique takes on food I was so impressed with each and every dish. 

Now the look and feel of this restaurant needs a women's touch there are some things they can do to make at his place more cohesive.  

I can't wait to come back here and try another amazing meal loved everything these guys truly put a lot of love in creative unique and outstanding flavors.",1
"1438",4,"I don't usually like grilled cheese from other places, besides my kitchen. Outside grilled cheese are either burnt, or do not have enough cheese. Both of those problems I usually have were nonexistent here.

I ordered a safe sandwich, but I still enjoyed it. What impressed me was that even though my order had been put in wrong they didn't keep me waiting, they told me the situation.

The only thing I would complain about is the drinks selection, but the food is great.",1
"1439",5,"You know what you need? A knuckle sandwich. One of our favs! Yay! The days of cash only are over -- they TAKE CREDIT/DEBIT now!! Though the place seriously has a DUDE vibe (which is WAY better on the days when they play metal or classic rock than on the pop or trance days) we come as a family for lunch all the time. We LOVE it! Decadent, tasty old skool sandwiches (forget uber fancy ingredients) all served up on fresh Pearl bakery rolls and bread. 

We always want to branch out but I can't seem to get out of the clutches of the siren's call of the Burnside (House roasted beef, jalape├▒os, red peppers, cheese whiz, crispy onions and pickles) so delish. If you're like me and a total wuss when it comes to heat (though, I have toughed it out a fews times because the jalape├▒os do add an awesome kick!) you can order this without the jalape├▒os and get a mild version of this unforgettable sandwich. The tender au jus soaked beef and onion strings make this sandwich, as does the cheez whiz (sometimes you just need to go trailer park!) The hubs always gets the east sider (neck-and-neck with Bunk for the best Italian sub in town) it's sopresatta, capicola, proscuitto, genoa salami, mortadella, provolone, lettuce, roma tomato, red onion, pickle, olive oil, red wine vinegar and Mama Lil's Peppers all on a Pearl hoagie. (He hasn't been able to venture past this little baby either.) 

The fries are great, thin, crisp, served in a big basket and be sure to get the ketchup in the squirt bottle -- like old 50's diners serve -- allowing you to get the best ketchup to fry ratio ever in the history of man. The chili also gets high marks (though it IS spicy) it is big chunks of succulent beef, rich and yummy you can get it on your fries as well. Our kiddo gets the grilled cheese with cheddar & mozzarella and it is a real treat on their sourdough.

 In addition, to sandwiches they have burgers, breakfast sandwiches, hot dogs, PB & J  and even a burger with peanut butter on it. If you like down home, kick-ass flavor on your sandwiches, lug your cookies over to Knuckle Sandwich -- it'll knock you out!",1
"1440",5,"Great atmosphere both inside and outside and often have fun and talented live, local musicians. Good food and alcohol choices, great smoothies and very friendly staff. I think that this place is very well run and if you sit outside, it's dog friendly and even has water bowls for them.",1
"1441",5,"Wonderful customer service! They have a few unique shrubs and flowers that I haven't seen anywhere else. They also carry zoysia sod by the piece which is hard to find. Most places you have to buy it by the pallet.",1
"1442",4,"a place open in boston early morning... whoa!

This place is great, I as able to get a sub at 9am on a Saturday morning!
I got myself a Steak Bomb and it was loaded! It was Juicy... it was magnificaint several hours later when I ate it!  

And  you are probobly asking whether breakfast is available here at this odd hour for Boston... WHY YES IT IS!

Great location by State St at Surface Road by the Aquarium and Long Warf.

Prices were fair if not cheap.... For Boston I found it cheap... $7 for a Steak Bomb is a steal!

Next time I'm in Bean-Town at this hour, I know where to go first to beat the lunch crowds and have a great sandwich!

See you next time Nunzio's!",1
"1443",5,"I can not say enough about The Void. It is truly a transformational environment. The instructors are incredibly welcoming and knowledgeable. Whatever you are looking for, The Void can provide it; better health, exercise, flexibility, discipline, tradition, intensity, fun, comradery, awareness, and much more. I was nervous to make the leap and join, but it's been one of the best decisions I've made. Go for it!",1
"1444",5,"I went here for the first time last night and can't wait to go back!! I'm vegan and I went with my mom who is vegan and my uncle who is not. We all loved our food equally. We got two appetizers, the Golden Wontons and the Sea of Love... Both were delicious but I especially loved the Sea of Love. They were so unique! As for entrees my mom and uncle got the Blissful Fried Rice and Teriyaki Angels to share, and I got the General Tso's Divine. The Teriyaki Angels was really good, not a super overpowering teriyaki sauce. The fried rice was yummy but overall pretty basic. The best dish was definitely the General Tso's Divine... The soy protein was fried perfectly and had an amazing crunch and the sauce was perfectly tangy with a little heat but not too much. I'm pretty sure it was the owner who served us, he was so sweet and took great care of us. He even offered to fill my huge hydroflask I had with me which I really appreciated since its hard to find places to refill once you're out and about!",1
"1445",5,"Got take out from here a while ago. I had the aloo gobi which is cauliflower and potatoes stewed in a tomatoey sauce. OMG it was so good. I've tried aloo gobi at a few other places but so far none have measured up to this place!",1
"1446",5,"best prime rib french dip anywhere anytime.  Would go here just for that.  It was that good",1
"1447",5,"Cute hole-in-the-wall on N Lamar. The turmeric fish rice plate was fantastic, it included some really tasty roast veggies and a little salad of pickled stuff. Just one pork belly bun was more than enough, really generous chunk of meat, and the bun is so soft and pillowy The fermented spicy pork is also  worth checking out, great flavor!",1
"1448",5,"What a surprise to find an amazing rest in downtown. Literally a basement cafe serving up good eats.  A must try and a must retry.",1
"1449",5,"Incredibly fresh, modern feel. Large photos, lots of natural light and epic lights. Food is fantastic. Love their chips and guac.",1
"1450",4,"Chocolate bomb is just that-the bomb! Very creamy and smooth and the warm hot fudge only made it that much better! Very cool vibe with 80s music playing outside",1
"1451",4,"Good meal, pretty good service, food was a little on the heavy side with salt, but my steak made up for it.  My baked sweet potato that I ordered plain was excellent.",1
"1452",5,"Had the oysters, lobster chowder, fish tacos & toffee pudding. Highly recommend the pudding! It was the best I've ever had.  Everything was absolutely delicious, however I would have liked the chowder to be a little thicker. Overall, great service, great food & great views!",1
"1453",4,"Quality, quality burger.  Full of flavor.  I had the magic shroom.  Noice.  The fries are good, but a little on the salty side.  Cut back on the salt and add a little more black pepper and they'd be good to go.  I don't know how gluttonous you readers are, but one order of fries is good enough for two people.

I'll definitely be back to try other burgers and actually get a shake.  Especially since I know what the hell is going on now.  I made the mistake I'm sure many make when they walk in there:  I saw numbers hanging in front of ""Reserved"" signs on tables and was like, ""Ok, if there's a number obscuring the view of the 'Reserved' sign, that must mean that it's not actually reserved?...""  So I walked up to a table and plucked the number right off.

Totally the opposite of what's supposed to happen.  Waitress came over and learned me on how shit works in there and I felt like a tard.  I'd explain it in detail, but there are at least 50 other reviews that do a satisfactory job.  

However, I really think my system would work better.  Not only does it make more practical sense when you consider the ""Reserved"" sign, but it allows the customer to actually KNOW, without searching around, what table they're supposed to sit at when they come back from ordering.",1
"1454",5,"Best dinner ever. Was not disappointed. Definitely will come back. 

We came for girls night and were very satisfied when we left. 

The salmon is on point. I recommend it if you want to feel like you are in paradise from the coconut rice 

10/10 for sure !",1
"1455",5,"This is my fabric heaven. There is little selection where I live. Any trip to Vancouver includes a trip to Dresssew Supply. They have so much selection and great supplies. I try to go twice in a trip because I always miss something on the first trip. It can be overwhelming so bring swatches you want to match or a list of your upcoming project. Make sure you have cash or debit as they don't accept credit cards. Also add a little extra room to your planned purchases as you will find something you can't live without.",1
"1456",4,"I've been in here a few times, and overall have been pleased with the experience during each visit.  I ask a lot of stupid questions, as there are many things that I still don't know about fish, and I appreciate not being talked down to when I do ask these questions.  The non-intimidating environment of the place helps.  I've been given a lot of advice concerning tank upkeep and cleaning over the years, and it has helped me out a lot.  The staff is plenty funny and personable (I'm a bit of a regular), and I appreciate that the fish experts are there to answer my nerdier fish questions.  Not a bad place -- it has definitely enabled my fish habit.  I'm glad it has a unique, old-school Portland feel to it.  This sort of place is getting harder to find.  I hope it stays around for a while.",1
"1457",5,"Great food, excellent service.  Great place for Indian food.  First time visiting and will definitely be back.  Asked for some substitutes and no problem!",1
"1458",5,"We got a Groupon for $70 worth of food. The food was so good. I would come here again. Good quality for the price. The service was also really good. Our waiter was helpful and suggesting of different items on the menu.",1
"1459",5,"I have been going to Brutole for 4 years and always had a great dinner
i've had everthing on menu including cakes 

service is outstanding as well 
Yummy",1
"1460",4,"Definitely A Fan! 
I loved the cleanliness, I loved the atmosphere, I loved the professionalism.  
The Staff (Pamella did my Mani-Pedi) made the experience that much more worthwile since she handled both my nails & feet with care.  She took her time and inquired if I was comfortable on several occassions throughout the service.  Yes, the visit was a little time consuming but I was there on my own leisure time to relax and enjoy the services.  I was in no hurry but instead appreciated the time spent in such a relaxing place.  If you just want a quickie and out the door then this would not be a place for you, as they are NOT slow but they DO take the time needed on each individual client.  

Thanks Cocanails Upscale Salon for the Experience! I shall be returning in a couple weeks.",1
"1461",5,"Found this joint through Yelp because I was craving momos.  I've tried the goat, chicken and veggie momos and all are delicious.  The masalas and biryani are excellent as well!  Stopped by 2 Fridays in a row because I kept thinking about it and also because I wanted my family to try their food too.  This will definitely be an option for dinner on my way home from work when I don't want to cook!",1
"1462",5,"Serenity Dog Spa is the best. I have a very spoiled and stubborn St. Bernard that does not like to get groomed. However, the team at Serenity dog spa goes above and beyond to make both of us feel comfortable. Fred looks amazingly clean when he comes out and he isn't stressed at all which is important for me. I would absolutely recommend Serenity Dog Spa.",1
"1463",5,"I love B&D salon. I have been going there for years and have always been treated very well by the entire staff. Maite is my stylist and I have followed her from 3 other salons throughout the years,she is a perfectionist and a great asset to the B&D team. Maite's expertise with color and cuts is excellent. She listens to my ideas about color and gently guides me to a choice that will not only work with my skin tone but also not damage my hair. Her haircuts always look great and grow out nicely. 
What else can I say ? You get what you pay for and I have never walked out of there disappointed",1
"1464",5,"This is our new favorite brunch place. You know those places where you feel at home and that everything in perfect? Bread and Ink is one of those places. My wife got the biscuits and gravy and couldn't stop talking about them for the rest of the day. I got the chicken and waffles and I have to say, they were the best I have ever had (and I've been to Georgia). Coffee is delicious, atmosphere is great and anytime a restaurant has a line out the door rest assured it will be good.",1
"1465",4,"I don't know why you'd compare this buffet to a buffet in Vegas. It's not Vegas guys, it's Richmond (insert LOL here). 

I had family staying here, so I met them for the breakfast buffet. I was surprised at how crispy the bacon stayed and how yummy their egg frittata was. I pretty much liked everything I tried here. 

It is a buffet, and the food *does* sit out, so I mean there's that. It's good for what you can get and I'd come back again to have the breakfast.. and maybe the lunch or dinner. Plus, it had a nice view of the river too..",1
"1466",5,"Roe is a fish lover's dream dinner: a seven course meal highlighting one expertly prepared morsel of fish at a time. Is it expensive? Yes: dinner for two will easily set you back $350-400 if you include tip and beverages, and that's not even considering the wine pairing ($85 each) Was it worth it? Yes, I think it was definitely worth the experience of doing this dinner once, but I probably won't be back. We loved every bite of food we had and the wines which our server helped us pick were fantastic, pairing very well with the food, but I wasn't really blown away by anything after the ""Introductory"" course. This is just a personal preference - when I dine out, especially when I spend a lot on a meal, I want to be wowed by how good the food is and how different some of the tastes are. 

For me, I found this in the introductory course, but not so much in the remaining five courses of fish. They were all expertly executed preparations with some kind of sauce, but it all seemed like something you might be able find somewhere else (although it's unlikely anywhere else would be able to execute so well on all five different types of fish). The cheese and dessert courses were good, but I honestly don't remember them, only a few days later. I also love fish, but I found myself wishing for some more vegetables, just to refresh my palate. A lot of our dishes were rich - due to the fish itself - or the preparation. Nonetheless, the food was absolutely delicious.

Service on the other hand was a little strange sometimes. We were greeted in the waiting room with some sparkling wine and waited just a few minutes for our table. Then our server was with us immediately, checking in to help us choose wines. Various people delivered the food to the table and I think some of the personal relationship we had started to develop with our server disappeared. Nonetheless, everyone had a great attitude and attention to detail - no matter who was serving, they made sure we had water and the right silverware. It was disappointing however that my coffee at the end of the meal came very lukewarm, given the excellent attention to detail everywhere else. Overall, a good, long meal (we were there for 3.5 hours) where we got sample a variety of fish and were happily full afterwards. It was definitely a memorable date with my boo.",1
"1467",5,"Our puppy was diagnosed parvo positive two days after rescuing her. An estimate for hospital care at another facility was outrageous. Parvo puppies take days of 24hr care which can really add up. Luckily we found RAH and rushed her there. It was a long wait but that we expected since it is an emergency room. Our little pup fought hard and won her battle with parvo. RAH was great, the three days cost less than one anywhere else! The care was great and they didn't mind us visiting and calling often. Worth the wait it you want quality and affordable care for your best friend!",1
"1468",4,"Went around 11 on a Tuesday and it was a 30 minutes wait! Once seated I ordered the lavender latte and the hot chocolate lavender.  The hot chocolate was my favorite of the two.  Got two mini waffles with the pistachio rose water dipping sauce and the wild berry one.  Sauces were amazing and the waffles were just as good! A must when at Medina cafe.  Got the frittata for main course and it was amazing! The tomato's were perfect  do yourself a favor and just wait to enjoy!",1
"1469",4,"We were looking for a Mexican Restaurant close to home and found El Patron online. We were greeted promptly upon entering the restaurant and sat right away. Service was very prompt as well. The restaurant was very clean and had a nice decor, and TV's in the bar area if you wanted to catch a game. The food came out very quickly after ordering, and the ingredients seemed very fresh. I ended up having carnitas tacos and my wife had the Patron Fajitas. The food was very good, not the best Mexican we have had but definitely not bad either. We also enjoyed some Margaritas which were very good as well. All in all, the food was a little on the pricey side for Mexican, but keep in mind you are right in the tourist area by Disney, and it was very good and service was excellent. The food is a little more upscale from what I would expect at most Mexican restaurants as well with very high quality ingredients. It is definitely a place that we would revisit.",1
"1470",5,"Came in here for an emergency issue with my bill and Alexander and Israel where extremely helpful and knowledgeable. I got my bill handled and dealt with!",1
"1471",4,"I consistently have had great meals and appetizers at Oba over the years. 
The queso fundido always has the right blend of Mexican cheese and chorizo. If you're not a meat eater then the ahi tuna and coconut prawns will not disappoint. I seem to be good with eating a few appetizers to try get more of the savory treats available on this menu.",1
"1472",5,"Yaaaaay I am so excited to be back at varnish! Honestly I have tried every single darn salon in vancouver. And varnish blows my mind away!
 
I got my nails done today by Nikki and she's so down to earth and fun and so so so good! I love all the girls that work here their all sooooooo cute and so nice and they don't make you uncomfortable like every other salon!

NEVER GOING ANYWHERE AGAIN!

Varnish you have stole my heart",1
"1473",5,"Chris provided absolute exceptional service. From when I waked in and greeting me seconds thereafter to me walking out with a Ditto loop pedal and an amazing Jackson for a good price.  You can tell he is passionate about music and about customers walking out happy.

Thanks again Chris for the great service.  I will be coming back again to this location.",1
"1474",4,"Expensive beer, cheap liquor, a good variety of munchies, I dig it!!",1
"1475",5,"genuinely compassionate and caring. so so kind. did as much as possible to make the very difficult process go as smoothly as possible. would definitely recommend here when the time does come.",1
"1476",5,"I've been coming here for years, and love, love, love the variety they have.  My usual favorites are the pulled pork and lean brisket.  For sides, they have the best cheesy potato casserole and black bean pico.  Today, I overhead them say there was a new recipe for the banana pudding, so I tried it.   It was AMAZING!   Not that the original recipe tasted bad, but they now have a homemade recipe to get rid of the trans-fats in the original.  Good move!  I'll order it again.",1
"1477",5,"I just found this beautiful store! Very clean and open floor plan. The staff was very helpful, knowledgeable  and pleasant! I like it better than Mud Bay. I will be a regular!",1
"1478",4,"I got turned on to Baraonda by some friends of mine from Italy who worked there.  They were telling me that the food there was really close to where they live in Italy.  Well since I have been to Italy, and wanted real Italian food...I decided to give it a try!  Yes, they were right...it was delicious!  I do wish their food menu had more selections, but I LOVE the pizza there. That is all I ate in Italy when I went, and now I can have it here in the ATL. Who would have known!!  After living in NYC for a while and being able to get any type of pizza I want...this will definitely do the trick for me! Grazie Baraonda!
Also if you are going to a show at The Fox, make a reservation here before or after the show!",1
"1479",5,"This is probably the cleanest LA Fitness I've been to. It's also one of the largest, so there are plenty of machines, benches, and even squat racks. I really like the variety of equipment they have. The locker rooms are clean. Oh, people here actually rack their weights when they're done!",1
"1480",5,"Very impressed with the customer service here. Owner is personable and available, and certainly cares that the customer comes first. I will absolutely recommend this shop to anyone that has a foreign car and needs a good quality, high integrity auto repair shop. I have gone to BMW of Austin for years, but Ben's is in an awesome location and can provide the same quality in service and is very conscious and accommodating toward the high price of foreign car parts.",1
"1481",5,"Had my Mint-y bday partay on the patio of 820, the bar side of Mint.  I mingled with my friends and had a few flirtations with some drinks!  

Flirtations:

Avocado daiquiri - hints of a vanilla milkshake with a little citrus and rum undertones.  Full on comforty goodness, tasted like a hug.

Rhubarb cooler - Oh, hello gin, lemon, n rhubarb syrup.  Come here often?  Oh good, I'll return and accidentally on purpose run into you.  *wink*

Ad lib - vodka, lemon/lime juce, and muddled cilantro martini.  Cilantro-y.  Good thing I like cilantro.  Not a love connection, but it's me not the drink.  

Charlie - tequila, raspberry puree, harlequin orange liqueur, and lemon lime on the rocks, so it was kinda sour, but had a red lipstick hue, that made me want to smooch it.  Pucker up for Charlie in more ways than one!

Enjoy 820's creative eclectic cocktails!  Fun waitress that handled our big party with separate checks, we ordered food and drinks all night; there was minimal/no confusion, she was a pro!  Mixologist owned bar and it shows!  Thanks to Lucy the owner, she was super sweet in helping me set up my party on the phone.  

Success!  Had my bday there last year, this year... and probably next!",1
"1482",4,"Really friendly place, and obviously a local favorite. Good variety of inexpensive food; excellent queso. Not a lot of interior seating, but nice outdoor patio.",1
"1483",5,"Cathy is a rare find. Impeccable integrity, caring, and strategic. She is on your side and will fight for you and your kids. You won't find a better lawyer.",1
"1484",4,"This place sure doesn't look like much from the outside so I needed to get a recommendation from a friend before venturing in. Thumbs up from the friend and thumbs up from me. BIG servings and a wide variety of combos. Very kitchy decor, friendly staff.",1
"1485",5,"Came here with a couple friends while we were visiting Portland on a girls weekend, and this was perfect. It was a little bit of a walk to get to, but worth it. Amazing flavors, fresh ingredients, and diverse menu... Including fantastic drinks  We really enjoyed the atmosphere, tapas menu was perfect for sharing, and I still salivate when I think about how much flavor the chef was able to pack into each dish. Visited Peru a few years back and was pleasantly surprised by the delicious cuisine, this place brought me right back to Cusco. If you happen to stop by I recommend the pisco morado and scallops!",1
"1486",4,"Older building. Small space. Furniture like Miami 1980's. Not very spa-like. But very kind receptionist and very good massage. Good experience.
A-",1
"1487",5,"I was recommended to visit Tin Shed for their biscuits but unfortunately came in the evening when they were sold out already! Clearly they're quite popular for brunch.

The food here was really delicious and comforting. I also loved their house kombucha which was pear at the time. I had their BBQ chicken sandwich, that was oozing with sauce, as well as a side of their classic 3-cheese macaroni. Perfectly made and didn't take too much time at all.
 
They also have quirky and cool art available on their walls for purchase. Tin Shed is also VERY dog-friendly which I can appreciate, as a dog fan. I definitely recommend this place, it'll take you to Flavortown, since Guy Fieri's been here as you can see from their sign.",1
"1488",5,"Tray is fantastic.  Yes, it definitely hurt, but Tray was excellent, very efficient, and made the experience almost enjoyable.  I'm very pleased with the results.  

I got ""the Portlander"" and my upper lip done.  While I don't have any past bikini waxing experience to compare this to, I can say that the upper lip was significantly less painful than waxing.  Plus, the stuff they use smells really good.",1
"1489",5,"The food was really, really good and the service was exceptional. Our waiter was very attentive and all the waiters were so knowledgeable about the food. The GM also stopped by our table to make sure everything was good, and it was.

All if the dishes were delicious, but my favorite dishes were the Lobster Claw and the Chicken Skin. Also, you must get the Mochi Sundae!! SO GOOD!

Pabu is such a great spot for a really nice date or a celebration with friends, and I would totally come here again.",1
"1490",4,"Blue Star will always have a special plate in my heart as the first donut shop to unseat Voodoo. I was proud when they did so. Their donuts are innovative and gorgeous. Great presentation. Mostly though, they just paved the way for the actual best donuts in town -- Pip's! Give them a try but then make your way to Pip's for the real best donut in town. Service is usually fine. Decor is lovely. It's also VERY clean in there, which I appreciate.",1
"1491",5,"This review is specifically for D.L. Jardine's Habanero Salsa (XXX Hot). It is the very BEST canned or jarred salsa I have ever eaten - and I am over 60 years old and have eaten many gallons of salsa in my lifetime. This salsa is hot but not so hot that you cannot enjoy the flavors and textures. Even though it is a bit too high in sodium, the flavors alone trump the excessive sodium content and allow me to award this product 5 stars. I received this as a gift and am now looking for a store that carries the product. I called Jardine and they said Whole Foods carries it - so Whole Foods, here I come!",1
"1492",5,"This is as good as food gets. Everything about this restaurant was outstanding. To start, the place looked amazing. There were incredible displays of glass fish hanging from the ceiling. It was really incredible. Now the food. I hate seafood in general. I really don't like it. I still loved the seafood they served at the Flying Fish. The food was all fresh and didn't have a fishy taste. Even though I hate seafood, I loved every bite here at the Flying Fish. The Flying Fish is an incredible restaurant and I am still debating whether it's my favorite restaurant. The Flying Fish is the best restaurant at Walt Disney World and I highly recommend that you come here even if you hate seafood.",1
"1493",5,"Best in Boston is right! I love Le's. 

Cheap pho (around $7/bowl) and such a great, chill environment. Service is spot on and super accommodating.The best part is that the pho comes out ridiculously fast. The broth is SO yummy and gives you that warm, fuzzy feeling in your tummy. Generous amount of tripe and meat!

The #14 bowl is massive. On most days I can share it with my roommate and still be full. On bad days (Saturday mornings), I can finish the #15, which is a big bowl in itself, but much smaller than the #14. My boyfriend finished the entire #14 bowl. If you have the appetite of a small bear like he does, I think coughing up an extra dollar for the extra big bowl is worth it.",1
"1494",5,"Had an amazing time here the other night during happy hour! Alma was our server and she took great care of us ! She mentioned a few features that were off the menu, so happy we took her recommendation! We had the best sparkling rose, and only $40 for the bottle ! The wine list is great and super approachable, service was great, what more could you ask for ?! We'll be back soon!",1
"1495",4,"Can be a little backed up at times, but this place is great. The Coppola add cheddar! So good! The almond pesto aioli is super good. The sourdough bread is a great pick too miam miam",1
"1496",5,"I used to live in Doraville (3+ years) and this was my go-to nail place. It's located in a strip mall behind McDonald's. It's nothing upscale but more a cozy, casual place. I still try to go here when I'm in the area. The ladies are super sweet and do a great job on the pedicures. 

They also do eyebrows here, both waxing and threading. Wendy does the threading here so you need to request her if you want threading vs. waxing. She was the first person who has ever threaded my eyebrows and she does a phenomenal job. 

My normal routine was to have a mani/pedi and lunch or dinner at Mediterranean Bakery & Sandwich next door. This is a relaxing and satisfying combination I highly recommend!",1
"1497",5,"This place is different and the food is great. I love the decor and the staff is amazing it nice and attentive. Will definitely be back soon.",1
"1498",4,"I stayed at the Holiday Inn in the same building, and was too lazy to walk to get food. But this place surprises me. Their fish burritos is GOod, it's got crust around the filet which they put inside of the burritos to give that crunchy-ness. It was worth the 15 minutes wait for one burrito.
However, the portion isn't as big as the ones I have down in Texas,  Los Angeles or New Jersey, but it was enough to fill my tummy, and I'm a 6ft tall guy. So if you are super duper hungry you might have to order two",1
"1499",5,"I am not new to yoga, but I am definitely not consistent with my practice. For me it's all about finding a place I feel at home. I Definitely have that at yoga con amor! I have been to dozens of different studios and yoga con amor is one of my absolute favorites!! I love Dottie! Her classes are always different but still go through the basics. It keeps me interested and hungry for more! I've found myself actually missing it when I miss a class which has not been the case in my practice thus far. Really loving my experience so far! Looking forward to my next class!!",1
"1500",4,"1.  6:00 am:  [Alarm Clock rings]...*yawn*...get dressed.
2.  Venture out into the cold, dark, street to take out our dog, Maya.
3.  Get into my car and head to Boston Sports Club

Upon entering, I'm always greeted with a pleasant ""Good Morning!"" and a smile.  What can I say...second to coffee/caffeine, this is the early morning remedy there is!  

The 3 floors of brand new equipment give you plenty of options and you hardly ever have to wait to find a machine you want.  As alluded to earlier, the staff is very friendly and helps to add to the positive vibe.  I particuarly love the fact that they have both a swimming pool AND basketball court, giving you that much more variety for keeping up your health.

For those of you who enjoy watching the news, sports, cooking shows...every cardio machine has a tv, not to mention the big screens strategically placed throughout the gym.

The ameneties in the dressing rooms/showers are excellent...lotion, shampoo/conditioner, body wash, and everything is kept very clean, with ample towels at your disposal at no additional cost.

The location is great for those of you who live/work in the area, as I can stop in on my way to the office in the morning.

I haven't tried any of their classes to date, but do see a large number of people coming and going from them which indicates that they must be well administered.

All in all, very pleased with my decision to join, and would suggest it to anyone interested in finding a nice, clean place to workout!",1
"1501",5,"Sorry to say I actually have no experience as a patron of BSF...this review is for the RABBITS IN THE WINDOW only. Cute. Very cute. Five stars.",1
"1502",5,"Burger heaven. Even for a vegetarian! We drove over 300 miles from Philly to get our hands on a Wahlburger & they didn't disappoint. I've experienced many flavorless or just plain bad veggie burgers but the Portobello Mushroom Cap burger was spot on. I was told the beef burgers are delicious too! We rounded out the meal w/ fries & house made lemonade. So good!!! We were stuffed so we ran out of room to try one of their frappes, maybe next time!

Don't be discouraged by the long line, it moves very quickly for self-service, sit down and quickly for full-service. The staff was warm and welcoming  & actually seemed to like their jobs! The restaurant has a cool vibe & is super clean...even in the bathrooms. 

Whether you're coming from 3 miles away or 300 miles away, Wahlburgers doesn't disappoint! We even got to meet Chef Paul & take pictures w/ him! Can't wait to go back!",1
"1503",4,"Pizza Oasis had lurked for years over in the corner of my eye, but I'd never bothered to stop in.  Man, how silly I feel now!

Take a seat.  Seriously, that's what a big sign inside commands, and it's what you should feel comfortable doing.  The place has a distinct Portland feel based on its intrinsic atmosphere, the staff and the clientele.  You'll be helped promptly and pleasantly.

If you've brought friends, you've come to the right place, and everyone can share a big pie.  But, even if you're just by yourself, they're happy to cook you up an individual slice of your own (plenty big for a meal).  You'll have about ten different types of slices to choose from.

They're open until midnight, too - how's that for fun?!",1
"1504",5,"I have been seeing Jaqueline for about 2 years now. She has rehabilitated me after SO many injuries,  including a broken ankle and two surgeries. I don't even know where to begin. Jaqueline is by far the most attentive person that has ever worked on me. Sometimes I don't even tell her what exactly is bothering me, yet she finds it and works out the kinks. I bang myself up a lot and she's always the first person i message. I wish I were more eloquent with words to describe how incredible, caring and attentive Jaqueline is. If I could give 6 stars I absolutely would. I'm almost hesitant to post this because I thought she was my own personal hidden gem! Dangit!",1
"1505",4,"Very cool ride that takes you inside the giant orb that is a staple of EPCOT and it's iconic vision...

This is a casual ride that takes you throughout history with dioramas depicting various scientific and social accomplishments of us humans here on the planet earth.  As you ascend the interior of the orb you progress further down the timeline until you reach the top:

The vastness of space and potential before us all!

It's narrated by Judi Dench (think ""M"" from 007 movies), and her English accent blends beautifully with the narration.

It'd be cool to modernize this ride a bit as we've accomplished many breakthroughs in the realms of science and space in the last 3 decades.",1
